Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64e618a1e36d56a48c997ebd,63ff478aec95d54674669329,APPROVED,2023-08-23T14:33:08.946000Z,2023-08-23T15:02:02.597000Z,2023-08-23T15:02:03.185000,2023-08-23T15:02:03.114138Z,1734,CRSWQ1W7,1386,34,Male,White,United States,United States,United States,English,No,Full-Time
64e618a271888e10348b6861,645abc0f7fa6368e6df2d973,APPROVED,2023-08-23T14:33:19.075000Z,2023-08-23T14:52:28.648000Z,2023-08-23T14:52:29.254000Z,2023-08-23T14:52:29.487468Z,1150,CRSWQ1W7,775,62,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64e618a83539a6e000948c00,5dd06a074ad3e2149c884661,APPROVED,2023-08-23T14:35:49.130000Z,2023-08-23T15:00:08.429000Z,2023-08-23T15:00:10.515000,2023-08-23T15:00:09.151658Z,1460,CRSWQ1W7,2544,62,Male,White,United States,United States,United States,English,No,Full-Time
64e618aa6b0dfff1427f126d,5f402eb4fbd8df145068b805,APPROVED,2023-08-23T14:33:20.571000Z,2023-08-23T14:47:14.473000Z,2023-08-23T14:47:15.042000,2023-08-23T14:47:14.959431Z,834,CRSWQ1W7,5436,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e618aaf8769cfbf22085ee,627936b58e6416782149ddcb,APPROVED,2023-08-23T14:33:25.835000Z,2023-08-23T14:48:21.772000Z,2023-08-23T14:48:22.794000Z,2023-08-23T14:48:23.077935Z,896,CRSWQ1W7,1906,24,Female,White,United States,United States,United States,English,No,Other
64e618aff5ec15d180f6ba19,59014ee029f42300013cc5b7,APPROVED,2023-08-23T14:33:25.235000Z,2023-08-23T14:46:21.183000Z,2023-08-23T14:46:22.558000,2023-08-23T14:46:22.463495Z,776,CRSWQ1W7,1366,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e618c0ad47d407b2ffd7b8,631916c5e920aea5076777b0,APPROVED,2023-08-23T14:33:43.245000Z,2023-08-23T14:46:45.191000Z,2023-08-23T14:46:50.854000,2023-08-23T14:46:45.755378Z,782,CRSWQ1W7,1445,38,Male,White,United States,United States,United States,English,No,Full-Time
64e618c187dff48526e315e1,5e9f877ee0b0960f3d2b6d30,APPROVED,2023-08-23T14:33:42.232000Z,2023-08-23T14:44:28.190000Z,2023-08-23T14:44:30.085000,2023-08-23T14:44:29.978125Z,646,CRSWQ1W7,1921,21,Male,Mixed,Dominican Republic,United States,United States,Spanish,No,Unemployed (and job seeking)
64e618c2867b4178fe6272da,5bc8897f462bdb0001a61426,APPROVED,2023-08-23T14:33:41.081000Z,2023-08-23T14:53:04.801000Z,2023-08-23T14:53:05.545000,2023-08-23T14:53:05.451793Z,1164,CRSWQ1W7,4510,41,Male,White,United States,United States,United States,English,No,Other
64e618c31d5521a07b78a114,63bd8c8f03965fcab1bbb917,APPROVED,2023-08-23T14:33:48.666000Z,2023-08-23T14:47:45.389000Z,2023-08-23T14:47:46.263000,2023-08-23T14:47:46.157596Z,837,CRSWQ1W7,921,28,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e618c57fb16b3c800fc98c,5a01ddf3728b1b0001ad8ad0,APPROVED,2023-08-23T14:33:46.174000Z,2023-08-23T14:46:09.819000Z,2023-08-23T14:46:10.453000,2023-08-23T14:46:10.387922Z,744,CRSWQ1W7,5050,30,Female,Mixed,United States,United States,United States,English,No,Part-Time
64e618ca0e2ad6720d6590ed,5f888a84d0200d03067e17ed,APPROVED,2023-08-23T14:34:11.914000Z,2023-08-23T14:56:52.393000Z,2023-08-23T14:57:03.453000,2023-08-23T14:56:53.739656Z,1361,CRSWQ1W7,1574,33,Male,Black,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
64e618ce122aaee585e1930a,5ab3fc4b5f01000001cb07e2,APPROVED,2023-08-23T14:36:09.425000Z,2023-08-23T14:47:21.725000Z,2023-08-23T14:47:26.262000,2023-08-23T14:47:26.192459Z,673,CRSWQ1W7,6099,42,Male,White,United States,United States,United States,English,No,Full-Time
64e618d0390f6c0dbeb5739f,60cb3c4b9454f7a196355088,APPROVED,2023-08-23T14:33:57.749000Z,2023-08-23T14:52:38.752000Z,2023-08-23T14:52:39.424000,2023-08-23T14:52:39.347515Z,1122,CRSWQ1W7,2594,36,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e618d1fa990a5562d341b0,5d30d94d6c17550001d3ba17,APPROVED,2023-08-23T14:34:00.790000Z,2023-08-23T14:46:13.291000Z,2023-08-23T14:46:18.328000,2023-08-23T14:46:18.212718Z,733,CRSWQ1W7,4183,DATA_EXPIRED,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e618d6adb8320d5e2554b5,55b9a9b0fdf99b6906d2aba4,APPROVED,2023-08-23T14:34:00.722000Z,2023-08-23T14:59:39.705000Z,2023-08-23T14:59:40.251000,2023-08-23T14:59:40.144888Z,1539,CRSWQ1W7,6883,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e618d724596fd0266f71c5,5bac1d9dc1155b0001175e55,APPROVED,2023-08-23T14:34:05.488000Z,2023-08-23T15:05:43.203000Z,2023-08-23T15:05:43.889000,2023-08-23T15:05:43.796091Z,1898,CRSWQ1W7,1984,47,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e618d758e3634f5a65914a,63d2cb67dfc2a799bbd30c69,APPROVED,2023-08-23T14:34:02.949000Z,2023-08-23T15:09:54.919000Z,2023-08-23T15:10:06.181000,2023-08-23T15:09:56.069085Z,2152,CRSWQ1W7,1499,40,Male,White,United States,United States,United States,English,No,Full-Time
64e618de16e4e9848adc5509,60abe580aa82f25a7acc9800,APPROVED,2023-08-23T14:34:10.447000Z,2023-08-23T14:50:10.757000Z,2023-08-23T14:50:11.382000,2023-08-23T14:50:11.289201Z,961,CRSWQ1W7,1644,36,Female,White,United States,United States,United States,English,No,Full-Time
64e618e6098c7aad64d3419b,5a53d878acc75b000179e52e,APPROVED,2023-08-23T14:34:21.058000Z,2023-08-23T14:44:21.323000Z,2023-08-23T14:44:21.919000Z,2023-08-23T14:44:23.410509Z,601,CRSWQ1W7,1333,43,Male,White,United States,United States,United States,English,No,Full-Time
64e618e7260f926e3507dbc4,628fde22d960fa7a63fb231d,APPROVED,2023-08-23T14:34:20.836000Z,2023-08-23T14:46:23.256000Z,2023-08-23T14:46:23.894000,2023-08-23T14:46:23.791854Z,723,CRSWQ1W7,3046,39,Male,Black,United States,United States,United States,English,No,Full-Time
64e618ef212563b98794bb2c,63cff43985317bac287a325f,APPROVED,2023-08-23T14:34:27.025000Z,2023-08-23T14:53:50.017000Z,2023-08-23T14:53:51.392000Z,2023-08-23T14:53:52.133103Z,1163,CRSWQ1W7,1518,44,Male,White,United States,United States,United States,English,No,Full-Time
64e618f22ea448801d5c7d49,546e3778fdf99b2bc7ebcff6,APPROVED,2023-08-23T14:34:50.675000Z,2023-08-23T15:14:48.996000Z,2023-08-23T15:14:50.125000,2023-08-23T15:14:50.017968Z,2399,CRSWQ1W7,5764,76,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e618f24c0ebe91f7ffd7b1,64415b7be32cc28f3d0364a7,APPROVED,2023-08-23T14:34:30.424000Z,2023-08-23T14:41:52.703000Z,2023-08-23T14:41:53.548000,2023-08-23T14:41:53.459666Z,443,CRSWQ1W7,239,28,Female,White,United States,United States,United States,English,No,Full-Time
64e618f866cd4edeb8e315a0,63f6ac6d4ce41fa2a87ea79b,APPROVED,2023-08-23T14:34:39.843000Z,2023-08-23T14:47:34.643000Z,2023-08-23T14:47:35.270000Z,2023-08-23T14:47:35.411169Z,775,CRSWQ1W7,488,50,Female,White,United States,United States,United States,English,No,Full-Time
64e618f86d435af9a23eda9f,58578946c41fd90001434680,APPROVED,2023-08-23T14:34:40.214000Z,2023-08-23T14:53:55.090000Z,2023-08-23T14:53:56.183000,2023-08-23T14:53:56.117647Z,1155,CRSWQ1W7,2763,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e618f9ad47d407b2ffd7d3,6318c6b8dd3d07c0fb9f0d18,APPROVED,2023-08-23T14:34:42.048000Z,2023-08-23T14:59:57.624000Z,2023-08-23T14:59:58.771000Z,2023-08-23T15:00:00.697072Z,1516,CRSWQ1W7,1795,44,Male,White,United States,United States,United States,English,No,Part-Time
64e6190745c4c51b318d67cc,62e0532289a4e5d9fedadde1,APPROVED,2023-08-23T14:34:51.029000Z,2023-08-23T14:52:38.542000Z,2023-08-23T14:52:40.090000,2023-08-23T14:52:40.019598Z,1068,CRSWQ1W7,2853,40,Male,White,United States,United States,United States,English,No,Full-Time
64e61909589b43d1274b7f96,5d1d3f10d5669200017b4e46,APPROVED,2023-08-23T14:35:02.353000Z,2023-08-23T15:04:29.142000Z,2023-08-23T15:04:33.033000,2023-08-23T15:04:29.960381Z,1767,CRSWQ1W7,1764,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e61919c3325492da829b88,63d7ae296798556be9462358,APPROVED,2023-08-23T14:35:09.855000Z,2023-08-23T14:49:29.739000Z,2023-08-23T14:49:30.346000,2023-08-23T14:49:30.254374Z,860,CRSWQ1W7,806,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6191ab95eda9fb7e39b0f,57ac740478a38d00017cce22,APPROVED,2023-08-23T14:35:15.119000Z,2023-08-23T14:47:59.197000Z,2023-08-23T14:47:59.763000,2023-08-23T14:47:59.669561Z,765,CRSWQ1W7,4489,63,Female,White,United States,United States,United States,English,No,Part-Time
64e619205ababebc8b2d67ad,5dea9fb3cb53ca1cda9f6116,APPROVED,2023-08-23T14:36:03.562000Z,2023-08-23T14:58:07.498000Z,2023-08-23T14:58:12.206000,2023-08-23T14:58:12.127468Z,1324,CRSWQ1W7,2984,40,Female,White,United States,United States,United States,English,No,Full-Time
64e61922260f926e3507dbd2,6287a8c4a6303ff156cd0853,APPROVED,2023-08-23T14:35:18.789000Z,2023-08-23T14:55:30.896000Z,2023-08-23T14:55:31.729000,2023-08-23T14:55:31.711986Z,1213,CRSWQ1W7,2876,59,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e6192240e79bfcfffa50a2,5c6071a1e1df700001ca8bf1,APPROVED,2023-08-23T14:35:51.215000Z,2023-08-23T14:50:55.841000Z,2023-08-23T14:50:56.552000,2023-08-23T14:50:56.475502Z,905,CRSWQ1W7,2233,42,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6192b589b43d1274b7f9e,5ac440da9534ba0001c736da,APPROVED,2023-08-23T14:35:39.277000Z,2023-08-23T15:01:39.561000Z,2023-08-23T15:01:40.719000,2023-08-23T15:01:40.617943Z,1561,CRSWQ1W7,5454,42,Male,White,United States,United States,United States,English,No,Full-Time
64e6192c31314ba9c8f5cd05,610be0e8e3da02b00364c65c,APPROVED,2023-08-23T14:35:32.654000Z,2023-08-23T14:51:26.179000Z,2023-08-23T14:51:26.721000,2023-08-23T14:51:26.652113Z,954,CRSWQ1W7,1936,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64e6192e70541b9a293a818d,6392360efb6e254ffd31e722,APPROVED,2023-08-23T14:35:32.124000Z,2023-08-23T14:52:08.948000Z,2023-08-23T14:52:09.730000Z,2023-08-23T14:52:10.755482Z,997,CRSWQ1W7,1374,49,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6192ef264086c8322ad6c,5f03b9bb0207bf5ee50faf41,APPROVED,2023-08-23T14:41:35.253000Z,2023-08-23T15:05:19.337000Z,2023-08-23T15:05:25.328000,2023-08-23T15:05:20.182875Z,1425,CRSWQ1W7,4964,42,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6193095e735fb3798eb9e,629531cb501e6d23d9797050,APPROVED,2023-08-23T14:35:31.956000Z,2023-08-23T14:51:54.433000Z,2023-08-23T14:51:55.474000,2023-08-23T14:51:55.401477Z,983,CRSWQ1W7,1801,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6193c221757cc116411c0,6431c58ce5be91cd5c2c5d8f,APPROVED,2023-08-23T14:35:47.799000Z,2023-08-23T14:45:15.829000Z,2023-08-23T14:45:17.257000,2023-08-23T14:45:17.174161Z,569,CRSWQ1W7,1189,53,Male,White,United States,United States,United States,English,No,Full-Time
64e61940a3a7e29930ba856e,5a6d3a19e6cc4a0001b6c47a,APPROVED,2023-08-23T14:35:50.826000Z,2023-08-23T15:11:18.163000Z,2023-08-23T15:11:18.887000,2023-08-23T15:11:18.808962Z,2128,CRSWQ1W7,5636,54,Male,White,United States,United States,United States,English,No,Full-Time
64e6194c1923b5d2a04da759,64abee38a80dfb5e45212487,APPROVED,2023-08-23T14:36:11.435000Z,2023-08-23T14:47:17.332000Z,2023-08-23T14:47:17.906000,2023-08-23T14:47:17.833343Z,666,CRSWQ1W7,296,44,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64e61950f20ece45057aef43,6282575ebe32fdc6268babc8,APPROVED,2023-08-23T14:36:07.991000Z,2023-08-23T14:44:35.050000Z,2023-08-23T14:44:38.101000,2023-08-23T14:44:38.054919Z,508,CRSWQ1W7,3120,51,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e619511923b5d2a04da75b,5c0fdcfd3481220001de3039,APPROVED,2023-08-23T14:36:11.436000Z,2023-08-23T15:08:31.854000Z,2023-08-23T15:08:42.169000,2023-08-23T15:08:40.911938Z,1941,CRSWQ1W7,2467,57,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64e6195462d669bdaf3eda85,60fc2ec58ad0da367daee3c1,APPROVED,2023-08-23T14:36:11.234000Z,2023-08-23T14:51:48.550000Z,2023-08-23T14:51:49.130000,2023-08-23T14:51:49.041865Z,938,CRSWQ1W7,2023,34,Female,White,United States,United States,United States,English,No,Full-Time
64e61960d89bd25ece9abb76,5934a676e7866d0001618b81,APPROVED,2023-08-23T14:40:41.249000Z,2023-08-23T14:53:13.978000Z,2023-08-23T14:53:14.661000,2023-08-23T14:53:14.555419Z,753,CRSWQ1W7,1535,DATA_EXPIRED,Female,White,United States,United States,United States,English,No,Full-Time
64e6196236e8e38bc9b57334,5dc1d16946c7ba134f6626bc,APPROVED,2023-08-23T14:36:20.949000Z,2023-08-23T14:46:13.580000Z,2023-08-23T14:46:14.320000,2023-08-23T14:46:14.249063Z,593,CRSWQ1W7,2060,34,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61962927c9449c24976ac,5c91fc9c183fb70012f3510a,APPROVED,2023-08-23T14:36:24.228000Z,2023-08-23T14:43:25.238000Z,2023-08-23T14:43:26.222000,2023-08-23T14:43:26.091100Z,422,CRSWQ1W7,4242,52,Male,White,United States,United States,United States,English,No,Full-Time
64e61963015e2532f809fe9a,62fbeca46caf4abaaf74b5f1,APPROVED,2023-08-23T14:36:22.640000Z,2023-08-23T14:45:31.527000Z,2023-08-23T14:45:32.469000,2023-08-23T14:45:32.400107Z,549,CRSWQ1W7,2301,64,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e6196460ffb8446657f3f0,63461a2e4fbbd9b9d80197db,APPROVED,2023-08-23T14:36:23.801000Z,2023-08-23T14:45:46.434000Z,2023-08-23T14:45:47.143000,2023-08-23T14:45:47.042064Z,563,CRSWQ1W7,1594,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e619683cc17c7de5997ead,5c92aa671ce0cd00128c6c86,APPROVED,2023-08-23T14:36:28.381000Z,2023-08-23T14:45:47.872000Z,2023-08-23T14:45:53.510000,2023-08-23T14:45:48.403608Z,560,CRSWQ1W7,1029,33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64e6196965146a0a66fb60e2,5d8b32e664ac880018630273,APPROVED,2023-08-23T14:36:28.124000Z,2023-08-23T14:50:48.096000Z,2023-08-23T14:50:48.792000,2023-08-23T14:50:48.724044Z,860,CRSWQ1W7,3760,29,Male,White,United States,United States,United States,English,No,Part-Time
64e6196abb47ac0ce90c7bb3,63d3fbf6aca63e00ed85d00a,APPROVED,2023-08-23T14:36:46.468000Z,2023-08-23T14:49:15.919000Z,2023-08-23T14:49:16.956000,2023-08-23T14:49:16.884220Z,750,CRSWQ1W7,1113,34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64e6196c7c1fa81289c30546,5a348ea750833c0001ee9550,APPROVED,2023-08-23T14:36:46.247000Z,2023-08-23T14:52:30.584000Z,2023-08-23T14:52:33.948000,2023-08-23T14:52:31.173955Z,945,CRSWQ1W7,2467,35,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64e6196e8fe4ee3a02493ffb,633b0a148c59e60d29652fda,APPROVED,2023-08-23T14:36:51.469000Z,2023-08-23T14:48:30.447000Z,2023-08-23T14:48:31.333000,2023-08-23T14:48:31.255958Z,699,CRSWQ1W7,316,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61971b6e19779f4b902c4,601478ee2d7cc94b1f1855ec,APPROVED,2023-08-23T14:39:30.311000Z,2023-08-23T14:56:36.004000Z,2023-08-23T14:56:41.809000,2023-08-23T14:56:36.693457Z,1026,CRSWQ1W7,3299,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6197c4512309cffd3415f,58064d91f25c440001678a10,APPROVED,2023-08-23T14:36:57.913000Z,2023-08-23T14:53:01.099000Z,2023-08-23T14:53:01.635000,2023-08-23T14:53:01.559731Z,964,CRSWQ1W7,4243,60,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6197d60ffb8446657f3f3,63d408a690705bd9c54c50a6,APPROVED,2023-08-23T14:36:47.854000Z,2023-08-23T14:47:08.526000Z,2023-08-23T14:47:09.177000,2023-08-23T14:47:09.099417Z,621,CRSWQ1W7,909,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e6197eaf94546bec5b4aa6,614dee533a453a96facba70b,APPROVED,2023-08-23T14:36:50.057000Z,2023-08-23T14:59:08.788000Z,2023-08-23T14:59:09.354000,2023-08-23T14:59:09.284443Z,1339,CRSWQ1W7,3120,52,Male,White,United States,United States,United States,English,No,Full-Time
64e61982198404e82e7d1240,5dc88a6643755e5f227e0488,APPROVED,2023-08-23T14:41:09.223000Z,2023-08-23T14:55:52.754000Z,2023-08-23T14:55:58.463000,2023-08-23T14:55:53.780189Z,884,CRSWQ1W7,1464,23,Male,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
64e619849634db4b23dc5579,5c6f906672c0e50001d9332a,APPROVED,2023-08-23T14:37:00.564000Z,2023-08-23T15:03:26.589000Z,2023-08-23T15:03:27.192000,2023-08-23T15:03:27.104058Z,1587,CRSWQ1W7,1099,31,Male,White,United States,United States,United States,English,No,Full-Time
64e61985c0bfd57c4915391e,5941a894d304710001c3766b,APPROVED,2023-08-23T14:36:56.888000Z,2023-08-23T14:44:29.429000Z,2023-08-23T14:44:35.243000,2023-08-23T14:44:30.938158Z,453,CRSWQ1W7,186,DATA_EXPIRED,Male,White,United States,United States,United States,English,No,Full-Time
64e6198cb7f59b6be62d6796,641adeb9f2a8a9f112571e78,APPROVED,2023-08-23T14:37:04.128000Z,2023-08-23T15:00:46.256000Z,2023-08-23T15:00:48.687000Z,2023-08-23T15:00:48.938472Z,1423,CRSWQ1W7,394,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e6198e06f8c90124f539b9,6388fe254da991e17e7535ed,APPROVED,2023-08-23T14:37:07.829000Z,2023-08-23T14:46:01.606000Z,2023-08-23T14:46:04.038000,2023-08-23T14:46:03.935469Z,534,CRSWQ1W7,1037,57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e61996d6fbf6d85b546005,5be1ac50ca095c0001b9f717,APPROVED,2023-08-23T14:37:15.020000Z,2023-08-23T14:55:42.445000Z,2023-08-23T14:55:43.127000,2023-08-23T14:55:43.032948Z,1108,CRSWQ1W7,7985,47,Male,White,United States,United States,United States,English,No,Full-Time
64e6199daf66338b4398eb3e,63ed04d2ce3b27bda2fbbb9c,APPROVED,2023-08-23T14:37:24.215000Z,2023-08-23T14:52:22.993000Z,2023-08-23T14:52:23.606000,2023-08-23T14:52:23.527228Z,899,CRSWQ1W7,1456,37,Male,White,United States,United States,United States,English,No,Full-Time
64e619a2e0e47915ff03a8a1,62e97dfea1a1ef00cb9f0b10,APPROVED,2023-08-23T14:37:29.580000Z,2023-08-23T14:45:47.201000Z,2023-08-23T14:45:48.278000,2023-08-23T14:45:48.207066Z,498,CRSWQ1W7,2737,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e619a6f9d5ab4e1a5c050a,5e9f2cd17c41440a2855a88e,APPROVED,2023-08-23T14:37:29.552000Z,2023-08-23T14:51:45.830000Z,2023-08-23T14:51:46.489000,2023-08-23T14:51:46.421711Z,857,CRSWQ1W7,1023,36,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64e619abed0ab8e7da59ab0f,5f39eb3c94f71318adf97910,APPROVED,2023-08-23T14:37:34.700000Z,2023-08-23T14:45:49.014000Z,2023-08-23T14:45:49.649000,2023-08-23T14:45:49.555117Z,495,CRSWQ1W7,1742,34,Female,White,United States,United States,United States,English,No,Full-Time
64e619afc0b759ddc2153958,5b7e118e87d85f0001baac27,APPROVED,2023-08-23T14:37:55.146000Z,2023-08-23T15:04:57.225000Z,2023-08-23T15:05:01.560000,2023-08-23T15:05:01.507323Z,1623,CRSWQ1W7,2044,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e619b1215070f09eb7645d,5d47abcc2dc88900166f27c9,APPROVED,2023-08-23T14:37:43.343000Z,2023-08-23T15:10:27.327000Z,2023-08-23T15:10:32.899000,2023-08-23T15:10:27.799392Z,1964,CRSWQ1W7,5712,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e619b31db9b2eb034b7faa,5a8b3fa3b093f80001a80576,APPROVED,2023-08-23T14:38:37.795000Z,2023-08-23T14:56:36.976000Z,2023-08-23T14:56:37.581000,2023-08-23T14:56:37.512252Z,1080,CRSWQ1W7,1658,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e619b32c9440a49aa5dd9f,565c6791c121fe0012fc3caf,APPROVED,2023-08-23T14:37:49.406000Z,2023-08-23T14:52:53.513000Z,2023-08-23T14:53:00.262000,2023-08-23T14:52:55.170280Z,905,CRSWQ1W7,2523,36,Female,White,United States,United States,United States,English,No,Full-Time
64e619b766c0009253c809ba,602bff07a6fada440d3c4f6b,APPROVED,2023-08-23T14:37:49.108000Z,2023-08-23T14:50:09.594000Z,2023-08-23T14:50:10.503000,2023-08-23T14:50:10.426134Z,741,CRSWQ1W7,1255,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e619bba39dc625b6e9bd47,5e21e741f814784d3180f004,APPROVED,2023-08-23T14:38:02.841000Z,2023-08-23T14:48:45.637000Z,2023-08-23T14:48:47.002000,2023-08-23T14:48:46.919336Z,643,CRSWQ1W7,1873,43,Female,Black,United States,United States,United States,English,No,Part-Time
64e619bbee38f4e4fdeec8a7,6440ff579347d8f75783b52d,APPROVED,2023-08-23T14:39:02.737000Z,2023-08-23T14:52:06.741000Z,2023-08-23T14:52:07.697000,2023-08-23T14:52:07.624139Z,785,CRSWQ1W7,237,30,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e619bc807b17094d9f566c,59aaf1705e7f4800010eeec7,APPROVED,2023-08-23T14:37:53.127000Z,2023-08-23T14:45:28.445000Z,2023-08-23T14:45:30.109000,2023-08-23T14:45:30.060808Z,456,CRSWQ1W7,1326,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e619bfbcdd88d2e0e3159e,63bcbf7e0ac7e876387ef720,APPROVED,2023-08-23T14:41:16.817000Z,2023-08-23T14:57:05.912000Z,2023-08-23T14:57:11.890000,2023-08-23T14:57:06.912009Z,950,CRSWQ1W7,1552,70,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e619c2c0ef83cd26948bec,63c1d184883ce15537788b40,APPROVED,2023-08-23T14:38:06.877000Z,2023-08-23T15:21:49.738000Z,2023-08-23T15:21:50.460000,2023-08-23T15:21:50.364528Z,2623,CRSWQ1W7,1493,47,Male,White,United States,United States,United States,English,No,Full-Time
64e619c2c5e50ce65aadba40,612c365b952c2a5244a9bee6,APPROVED,2023-08-23T14:37:58.084000Z,2023-08-23T14:52:35.305000Z,2023-08-23T14:52:35.915000,2023-08-23T14:52:35.839699Z,878,CRSWQ1W7,1480,28,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
64e619c73cc17c7de5997ecc,5c3f0f042455ae000154cee9,APPROVED,2023-08-23T14:38:03.973000Z,2023-08-23T14:48:40.647000Z,2023-08-23T14:48:41.586000,2023-08-23T14:48:41.525603Z,637,CRSWQ1W7,669,53,Female,Mixed,United States,United States,United States,English,No,Full-Time
64e619cafad99361ef17b5b0,59528796a186be000114dc32,APPROVED,2023-08-23T14:38:05.548000Z,2023-08-23T14:52:10.680000Z,2023-08-23T14:52:11.276000,2023-08-23T14:52:11.179910Z,846,CRSWQ1W7,906,28,Male,White,United States,United States,United States,English,No,Full-Time
64e619cc480b842c115431aa,5f467b0a0d1aef037515c8c9,APPROVED,2023-08-23T14:38:08.475000Z,2023-08-23T14:51:41.538000Z,2023-08-23T14:51:42.116000,2023-08-23T14:51:42.034194Z,814,CRSWQ1W7,3238,40,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64e619cde82f042a030041ac,60a7be7c56ee5fe79719a01e,APPROVED,2023-08-23T14:38:12.164000Z,2023-08-23T14:55:09.992000Z,2023-08-23T14:55:11.304000,2023-08-23T14:55:11.197361Z,1018,CRSWQ1W7,1642,25,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e619d3a23f980494453ff2,63d3fa0d6c990bc96e11becf,APPROVED,2023-08-23T14:38:22.223000Z,2023-08-23T14:50:15.905000Z,2023-08-23T14:50:16.425000,2023-08-23T14:50:16.353336Z,714,CRSWQ1W7,1742,47,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e619d4097fb12442d0aa17,63122e37da896974502ddacf,APPROVED,2023-08-23T14:44:08.846000Z,2023-08-23T15:05:20.824000Z,2023-08-23T15:05:21.383000,2023-08-23T15:05:21.273385Z,1272,CRSWQ1W7,1604,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e619d42a56ff250d513048,5c9bc47135cde70001837b95,APPROVED,2023-08-23T14:38:20.366000Z,2023-08-23T14:47:03.505000Z,2023-08-23T14:47:04.960000,2023-08-23T14:47:04.872813Z,524,CRSWQ1W7,4242,32,Female,White,United States,United States,United States,English,No,Full-Time
